Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Age,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Kidhome,Teenhome,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,K_cluster,AcceptedCmpTotal,TotalMntprod
30899.0,35.0,23.999999999999996,0.0,8.000000000000002,0.0,0.0,1.0,40.00000000000001,2.0000000000000004,1.0,0.0,3.0,5.999999999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,33.0
63341.99999999998,47.99999999999999,917.9999999999999,21.000000000000004,118.00000000000003,12.999999999999996,10.000000000000002,21.000000000000004,53.00000000000001,3.0,8.000000000000002,3.0,5.0,5.999999999999999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1101.0
45989.0,97.00000000000004,137.99999999999997,33.00000000000001,87.00000000000003,28.000000000000004,23.999999999999996,12.0,50.0,3.999999999999999,3.0,2.0000000000000004,6.999999999999998,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,322.0
18700.999999999996,94.99999999999999,12.0,3.999999999999999,2.000000000000001,10.000000000000002,5.999999999999999,10.000000000000002,50.0,3.999999999999999,2.0000000000000004,0.0,3.999999999999999,5.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,44.0
40736.99999999998,23.999999999999996,11.0,0.0,4.000000000000001,0.0,0.0,2.000000000000001,56.999999999999986,1.0,1.0,0.0,2.0000000000000004,8.000000000000002,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,17.0
15286.999999999993,60.00000000000001,0.9999999999999993,2.0000000000000004,8.000000000000002,3.999999999999999,3.0,12.999999999999996,35.0,2.0000000000000004,1.0,1.0,2.0000000000000004,6.999999999999998,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,30.999999999999996
69674.00000000001,45.99999999999999,554.0,41.00000000000001,215.00000000000006,11.0,0.0,23.999999999999996,45.99999999999999,3.0,10.000000000000002,2.0000000000000004,10.000000000000002,5.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,845.0
44158.99999999997,84.99999999999997,166.99999999999997,2.0000000000000004,61.99999999999999,23.999999999999996,12.999999999999996,6.999999999999998,43.99999999999999,3.999999999999999,3.999999999999999,1.0,5.999999999999999,5.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,274.99999999999994
37716.99999999998,31.0,9.000000000000002,0.0,6.000000000000001,3.999999999999999,1.0,5.0,35.99999999999999,1.0,1.0,0.0,2.0000000000000004,9.000000000000002,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,25.000000000000004
43775.99999999999,9.000000000000002,176.99999999999997,2.0000000000000004,71.0,3.0,2.0000000000000004,20.0,61.99999999999999,5.999999999999999,5.0,2.0000000000000004,3.999999999999999,8.000000000000002,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,275.0
38178.99999999999,30.0,37.99999999999999,3.999999999999999,22.0,3.999999999999999,2.0000000000000004,20.0,47.99999999999999,3.999999999999999,3.0,1.0,3.0,6.999999999999998,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,89.99999999999999
80124.00000000001,47.00000000000001,483.0000000000002,84.00000000000001,398.0000000000001,143.99999999999997,84.00000000000001,150.0,51.00000000000001,1.0,3.0,6.999999999999998,8.000000000000002,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1343.0000000000002
38096.999999999985,70.0,77.0,2.0000000000000004,35.0,0.0,1.0,69.00000000000003,43.99999999999999,3.999999999999999,3.0,2.0000000000000004,2.0000000000000004,6.999999999999998,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,184.00000000000003
72939.99999999999,12.999999999999996,182.00000000000009,73.99999999999997,298.0000000000001,143.99999999999997,100.00000000000003,116.00000000000003,43.99999999999999,1.0,3.0,3.0,5.999999999999999,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,914.0000000000002
22070.00000000002,11.0,10.000000000000002,6.999999999999998,18.999999999999996,8.000000000000002,2.0000000000000004,21.000000000000004,43.99999999999999,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,5.999999999999999,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,67.0
69266.99999999999,31.0,778.0,43.99999999999999,498.99999999999983,94.99999999999999,73.00000000000003,145.99999999999997,61.00000000000001,2.0000000000000004,3.0,3.999999999999999,5.0,6.999999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1634.9999999999998
31787.99999999997,14.999999999999998,16.0,6.999999999999998,23.000000000000004,0.0,8.000000000000002,5.999999999999999,31.0,3.0,3.0,0.0,3.999999999999999,5.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,60.0
61905.000000000015,1.9999999999999996,166.99999999999997,0.0,42.99999999999999,5.999999999999999,2.0000000000000004,12.999999999999996,39.0,2.0000000000000004,3.999999999999999,2.0000000000000004,3.999999999999999,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,230.99999999999997
29314.99999999999,55.00000000000002,12.999999999999996,2.0000000000000004,14.0,8.000000000000002,6.999999999999998,3.999999999999999,54.000000000000014,3.999999999999999,2.0000000000000004,0.0,3.999999999999999,5.999999999999999,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,48.0
33377.99999999999,37.99999999999999,33.00000000000001,5.999999999999999,40.00000000000001,3.0,6.999999999999998,10.000000000000002,51.00000000000001,3.0,2.0000000000000004,0.0,3.999999999999999,6.999999999999998,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,99.00000000000001
66312.99999999996,86.0,624.9999999999999,6.999999999999998,99.00000000000004,10.000000000000002,22.0,6.999999999999998,51.00000000000001,2.0000000000000004,5.999999999999999,3.0,12.0,3.999999999999999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,769.9999999999999
60714.000000000015,56.00000000000001,216.00000000000003,97.00000000000004,224.0,100.99999999999996,92.00000000000003,150.0,58.000000000000014,2.0000000000000004,6.999999999999998,3.999999999999999,10.000000000000002,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,880.0
77881.99999999999,29.000000000000004,68.00000000000001,97.00000000000004,396.0000000000001,143.99999999999997,22.0,14.999999999999998,33.00000000000001,1.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,742.0000000000002
69867.00000000001,30.0,196.0,0.0,511.9999999999999,33.00000000000001,100.00000000000003,54.000000000000014,28.000000000000004,1.0,3.0,5.0,8.000000000000002,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,894.9999999999999
63840.99999999999,63.999999999999986,635.0000000000001,14.999999999999998,100.00000000000003,20.0,6.999999999999998,130.99999999999997,45.99999999999999,1.0,9.000000000000002,3.0,9.000000000000002,5.999999999999999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,908.0000000000001
24480.000000000015,45.99999999999999,4.000000000000001,18.999999999999996,9.000000000000002,28.000000000000004,25.000000000000004,16.999999999999996,33.00000000000001,3.0,3.0,0.0,3.999999999999999,6.999999999999998,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,102.0
65640.0,73.99999999999997,204.00000000000006,6.999999999999998,148.99999999999997,20.0,14.999999999999998,65.99999999999997,40.00000000000001,1.0,5.0,1.0,8.000000000000002,2.0000000000000004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,461.0
44319.00000000003,17.999999999999996,26.0,0.0,8.000000000000002,0.0,0.0,3.0,39.0,2.0000000000000004,2.0000000000000004,0.0,3.0,5.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,37.0
30630.99999999998,75.0,14.999999999999998,5.999999999999999,20.0,3.999999999999999,5.0,20.0,40.00000000000001,1.0,3.0,1.0,2.0000000000000004,6.999999999999998,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,70.0
75277.99999999994,16.999999999999996,304.00000000000006,97.00000000000004,229.99999999999994,143.99999999999997,73.99999999999997,73.99999999999997,61.99999999999999,1.0,5.999999999999999,3.0,12.999999999999996,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,923.0
50897.99999999996,87.99999999999999,284.99999999999994,28.000000000000004,241.99999999999994,55.00000000000002,100.00000000000003,135.00000000000006,58.000000000000014,12.999999999999996,5.999999999999999,2.0000000000000004,12.0,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,845.0
79945.99999999999,18.999999999999996,395.0,97.00000000000004,565.0000000000001,143.99999999999997,100.00000000000003,28.000000000000004,47.99999999999999,1.0,5.0,11.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1329.0000000000002
35416.000000000015,61.99999999999999,247.99999999999994,3.000000000000001,81.00000000000001,3.999999999999999,3.0,51.00000000000001,64.99999999999997,3.0,6.999999999999998,1.0,5.0,8.000000000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,389.99999999999994
32413.99999999997,11.0,20.0,5.999999999999999,5.0,0.0,9.000000000000002,12.0,30.0,1.0,1.0,0.0,3.0,6.999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,52.0
38361.00000000002,73.99999999999997,39.0,0.0,56.00000000000001,20.0,8.000000000000002,14.0,45.0,3.0,3.0,1.0,3.0,6.999999999999998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,137.0
82497.00000000006,32.0,776.9999999999998,97.00000000000004,573.0000000000002,143.99999999999997,21.000000000000004,150.0,33.99999999999999,1.0,2.0000000000000004,6.999999999999998,9.000000000000002,3.999999999999999,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,1,1762.0
16625.999999999996,76.00000000000001,8.000000000000002,3.000000000000001,22.0,21.000000000000004,1.0,12.999999999999996,42.99999999999999,3.0,3.0,0.0,3.0,9.000000000000002,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,68.0
29671.999999999996,5.999999999999999,9.000000000000002,1.0,3.000000000000001,0.0,3.999999999999999,8.000000000000002,48.99999999999999,1.0,0.0,0.0,3.0,5.999999999999999,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,25.000000000000007
55951.000000000044,61.99999999999999,1241.0000000000002,0.0,80.00000000000003,0.0,12.999999999999996,40.00000000000001,61.99999999999999,3.0,3.0,5.999999999999999,11.0,8.000000000000002,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1374.0000000000002
35387.99999999998,20.0,6.000000000000001,3.999999999999999,6.999999999999998,3.999999999999999,3.0,8.000000000000002,26.0,1.0,1.0,0.0,3.0,6.999999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.0
42386.00000000001,42.99999999999999,64.99999999999997,3.999999999999999,16.0,0.0,3.999999999999999,11.0,28.000000000000004,1.0,3.0,0.0,3.0,8.000000000000002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,99.99999999999997
68627.00000000006,45.0,395.0,14.999999999999998,262.99999999999994,60.00000000000001,54.000000000000014,37.99999999999999,32.0,1.0,2.0000000000000004,3.0,5.999999999999999,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,825.0
57911.999999999985,33.99999999999999,801.0000000000002,0.0,80.00000000000003,0.0,0.0,35.0,48.99999999999999,5.0,8.000000000000002,3.0,12.0,5.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,916.0000000000002
35245.99999999998,53.00000000000001,35.99999999999999,0.0,12.000000000000005,2.0000000000000004,2.0000000000000004,10.000000000000002,56.00000000000001,3.999999999999999,3.0,1.0,3.0,5.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,62.0
58820.99999999995,43.99999999999999,513.0000000000002,14.0,154.00000000000003,18.999999999999996,0.0,28.000000000000004,58.000000000000014,1.0,9.000000000000002,2.0000000000000004,9.000000000000002,5.999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,728.0000000000002
46377.0,89.0,36.99999999999999,0.0,45.99999999999999,3.999999999999999,3.0,0.0,35.99999999999999,1.0,2.0000000000000004,1.0,3.0,3.999999999999999,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,89.99999999999999
39746.99999999998,42.99999999999999,80.00000000000003,14.999999999999998,93.0,20.0,12.999999999999996,52.00000000000001,26.0,3.0,5.0,1.0,3.999999999999999,8.000000000000002,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,273.00000000000006
23975.99999999998,68.00000000000001,14.0,1.0,21.000000000000004,2.0000000000000004,3.0,25.000000000000004,30.0,3.0,3.0,1.0,3.0,6.999999999999998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,66.0
80950.00000000004,43.99999999999999,525.0000000000001,97.00000000000004,112.00000000000003,143.99999999999997,100.00000000000003,62.99999999999998,53.00000000000001,1.0,5.999999999999999,6.999999999999998,9.000000000000002,2.0000000000000004,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,1041.0
27037.999999999978,63.999999999999986,0.9999999999999993,26.0,25.000000000000004,16.999999999999996,23.000000000000004,14.999999999999998,47.99999999999999,1.0,3.0,0.0,3.0,9.000000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,107.0
77456.99999999996,84.99999999999997,675.0000000000001,11.0,400.00000000000006,14.999999999999998,45.0,11.0,67.00000000000001,1.0,2.0000000000000004,5.0,10.000000000000002,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,1157.0000000000002
64100.0,93.0,508.9999999999999,0.0,26.999999999999996,0.0,0.0,10.000000000000002,50.0,1.0,8.000000000000002,3.0,5.999999999999999,6.999999999999998,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,545.9999999999999
42669.99999999996,12.0,154.00000000000003,2.0000000000000004,45.99999999999999,20.0,3.999999999999999,14.999999999999998,22.0,1.0,3.999999999999999,2.0000000000000004,3.999999999999999,3.999999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,241.00000000000003
12570.999999999996,86.0,3.000000000000001,5.0,14.0,2.0000000000000004,12.0,16.999999999999996,37.99999999999999,3.999999999999999,3.0,1.0,3.0,5.999999999999999,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53.0
22573.999999999985,28.000000000000004,25.000000000000004,0.0,8.000000000000002,2.0000000000000004,0.0,2.000000000000001,47.00000000000001,2.0000000000000004,2.0000000000000004,0.0,3.0,6.999999999999998,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,37.00000000000001
51381.000000000015,69.00000000000003,860.9999999999998,97.00000000000004,460.9999999999999,60.00000000000001,30.0,61.00000000000001,25.000000000000004,1.0,5.999999999999999,5.0,12.0,3.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,2,1569.9999999999995
70892.99999999996,42.0,768.0000000000003,43.99999999999999,560.9999999999999,77.0,43.99999999999999,14.0,37.99999999999999,1.0,5.999999999999999,5.999999999999999,10.000000000000002,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1508.0000000000002
54198.000000000015,12.999999999999996,185.00000000000009,0.0,28.000000000000004,3.0,2.0000000000000004,16.999999999999996,47.99999999999999,5.999999999999999,3.0,1.0,5.999999999999999,3.999999999999999,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,235.00000000000009
28838.999999999993,86.0,23.999999999999996,0.0,6.999999999999998,0.0,0.0,1.0,58.000000000000014,2.0000000000000004,2.0000000000000004,0.0,3.0,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,31.999999999999993
40321.000000000015,58.999999999999986,43.99999999999999,3.999999999999999,21.000000000000004,5.999999999999999,0.0,26.999999999999996,42.0,2.0000000000000004,3.0,0.0,3.0,6.999999999999998,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,102.0
66502.99999999999,30.0,91.00000000000001,63.999999999999986,127.99999999999997,64.99999999999997,3.0,50.0,29.000000000000004,2.0000000000000004,3.999999999999999,3.0,5.999999999999999,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,401.0
30832.999999999985,33.00000000000001,11.0,0.0,6.999999999999998,3.0,1.0,5.999999999999999,62.99999999999998,2.0000000000000004,1.0,0.0,3.0,5.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,28.0
51381.000000000015,67.00000000000001,737.9999999999998,20.0,172.00000000000006,52.00000000000001,49.99999999999997,20.0,43.99999999999999,5.999999999999999,2.0000000000000004,3.0,10.000000000000002,6.999999999999998,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1051.9999999999998
64794.99999999998,23.000000000000004,412.00000000000017,5.0,118.99999999999997,37.99999999999999,29.000000000000004,77.0,42.99999999999999,3.0,3.0,3.0,12.0,2.0000000000000004,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,680.0000000000001
34421.0,81.00000000000001,3.000000000000001,3.000000000000001,6.999999999999998,5.999999999999999,2.0000000000000004,9.000000000000002,40.00000000000001,1.0,1.0,0.0,2.0000000000000004,6.999999999999998,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,30.0
47024.99999999996,5.999999999999999,16.0,0.0,3.000000000000001,0.0,0.0,1.0,48.99999999999999,1.0,1.0,0.0,2.0000000000000004,6.999999999999998,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20.0
64324.99999999997,41.00000000000001,730.9999999999998,60.00000000000001,352.99999999999994,78.0,12.0,73.00000000000003,53.00000000000001,5.0,10.000000000000002,3.0,5.0,6.999999999999998,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1306.9999999999998
40464.0,78.0,424.00000000000017,16.999999999999996,118.00000000000003,6.999999999999998,23.000000000000004,41.00000000000001,61.00000000000001,5.999999999999999,8.000000000000002,2.0000000000000004,8.000000000000002,8.000000000000002,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,630.0000000000002
62186.99999999996,48.99999999999999,791.9999999999998,0.0,274.9999999999999,45.0,45.0,125.99999999999999,56.999999999999986,1.0,3.999999999999999,8.000000000000002,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1282.9999999999995
14849.000000000007,39.0,21.000000000000004,2.0000000000000004,28.000000000000004,3.0,2.0000000000000004,9.000000000000002,37.99999999999999,3.0,2.0000000000000004,0.0,3.999999999999999,8.000000000000002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,65.00000000000001
27254.999999999985,2.999999999999999,22.0,1.0,10.999999999999995,0.0,1.0,2.000000000000001,30.0,1.0,1.0,0.0,3.0,6.999999999999998,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,36.99999999999999
54432.000000000015,36.99999999999999,33.00000000000001,0.0,5.0,0.0,0.0,0.0,63.999999999999986,1.0,1.0,0.0,3.0,3.999999999999999,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,38.00000000000001
29999.000000000007,22.0,68.00000000000001,6.999999999999998,58.999999999999986,10.000000000000002,5.0,11.0,28.000000000000004,3.999999999999999,3.0,1.0,3.999999999999999,8.000000000000002,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,160.0
24071.999999999985,78.99999999999997,9.000000000000002,1.0,6.000000000000001,3.0,0.0,3.999999999999999,31.0,1.0,1.0,0.0,2.0000000000000004,8.000000000000002,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,23.000000000000004
33996.000000000015,45.99999999999999,40.00000000000001,2.0000000000000004,14.999999999999998,8.000000000000002,0.0,5.999999999999999,25.000000000000004,1.0,1.0,1.0,3.0,3.999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,71.00000000000001
66334.0,82.00000000000003,908.9999999999999,11.0,218.00000000000003,0.0,0.0,23.000000000000004,58.000000000000014,2.0000000000000004,9.000000000000002,3.0,5.0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1161.0
35178.00000000003,10.000000000000002,23.000000000000004,1.0,12.999999999999996,2.0000000000000004,2.0000000000000004,17.999999999999996,42.99999999999999,1.0,1.0,1.0,2.0000000000000004,6.999999999999998,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,59.0
22010.000000000004,51.00000000000001,11.0,2.0000000000000004,9.000000000000002,3.0,0.0,8.000000000000002,31.0,2.0000000000000004,2.0000000000000004,0.0,3.0,8.000000000000002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,33.0
62204.000000000044,37.99999999999999,317.0,45.99999999999999,247.00000000000009,143.99999999999997,45.99999999999999,138.99999999999994,54.000000000000014,1.0,3.999999999999999,5.0,12.0,3.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,939.0
75693.00000000004,10.000000000000002,797.0000000000002,97.00000000000004,292.99999999999994,71.99999999999999,97.00000000000004,30.0,45.99999999999999,1.0,11.0,3.999999999999999,5.999999999999999,3.999999999999999,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,3,1386.0000000000002
30675.000000000015,14.0,10.000000000000002,2.0000000000000004,16.0,11.0,2.0000000000000004,21.000000000000004,42.0,1.0,1.0,0.0,3.0,8.000000000000002,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,62.0
83002.99999999996,17.999999999999996,856.0000000000001,61.00000000000001,570.0000000000001,40.00000000000001,25.000000000000004,121.99999999999994,48.99999999999999,1.0,6.999999999999998,5.999999999999999,8.000000000000002,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,1674.0000000000002
83532.00000000003,35.99999999999999,755.0000000000002,97.00000000000004,562.0000000000001,103.99999999999997,63.999999999999986,150.0,100.00000000000003,1.0,3.999999999999999,5.999999999999999,3.999999999999999,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1732.0000000000005
68654.99999999999,94.99999999999999,456.00000000000017,18.999999999999996,658.0,75.0,100.00000000000003,37.99999999999999,26.0,1.0,3.999999999999999,5.0,11.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1346.0000000000002
41410.99999999998,11.0,36.99999999999999,32.0,37.99999999999999,11.0,3.0,17.999999999999996,28.000000000000004,1.0,2.0000000000000004,1.0,3.999999999999999,5.999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,139.0
55212.000000000044,64.99999999999997,1102.9999999999998,0.0,45.0,0.0,0.0,33.99999999999999,45.0,3.0,3.999999999999999,2.0000000000000004,11.0,8.000000000000002,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1181.9999999999998
59292.00000000005,71.0,378.0,14.0,68.00000000000001,18.999999999999996,14.0,14.0,63.999999999999986,2.0000000000000004,3.0,5.0,8.000000000000002,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,507.0
27189.999999999978,12.999999999999996,0.9999999999999993,5.999999999999999,6.999999999999998,0.0,1.0,3.0,41.00000000000001,1.0,1.0,0.0,2.0000000000000004,8.000000000000002,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,17.999999999999996
82622.99999999997,58.000000000000014,204.00000000000006,33.99999999999999,204.00000000000006,143.99999999999997,100.00000000000003,150.0,61.99999999999999,1.0,2.0000000000000004,9.000000000000002,3.999999999999999,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,836.0000000000001
44300.00000000004,64.99999999999997,30.0,0.0,9.000000000000002,0.0,0.0,3.0,48.99999999999999,2.0000000000000004,1.0,0.0,3.0,5.999999999999999,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,42.0
84834.99999999996,0.0,189.0,97.00000000000004,379.00000000000006,110.99999999999996,100.00000000000003,150.0,43.99999999999999,1.0,3.999999999999999,3.999999999999999,5.999999999999999,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1026.0
30372.000000000007,33.00000000000001,14.999999999999998,0.0,12.000000000000005,6.999999999999998,3.0,6.999999999999998,42.99999999999999,3.0,2.0000000000000004,0.0,3.0,6.999999999999998,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,44.0
33181.00000000002,89.99999999999997,9.000000000000002,0.0,3.000000000000001,0.0,0.0,3.999999999999999,37.99999999999999,1.0,1.0,0.0,2.0000000000000004,5.999999999999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,16.000000000000004
71112.99999999997,94.99999999999999,495.00000000000017,33.00000000000001,254.99999999999994,11.0,33.00000000000001,8.000000000000002,56.999999999999986,3.999999999999999,5.999999999999999,6.999999999999998,9.000000000000002,3.999999999999999,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,835.0000000000002
71952.00000000003,93.0,655.9999999999997,80.00000000000003,455.00000000000017,52.00000000000001,100.00000000000003,93.0,28.000000000000004,2.0000000000000004,8.000000000000002,3.999999999999999,8.000000000000002,3.999999999999999,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,2,1435.9999999999998
69758.99999999997,37.99999999999999,452.0000000000001,20.0,514.0000000000001,12.999999999999996,30.0,0.0,47.99999999999999,3.0,3.999999999999999,5.999999999999999,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1029.0000000000002
72099.00000000004,17.999999999999996,546.0,91.00000000000001,409.99999999999983,118.99999999999997,0.0,22.0,40.00000000000001,1.0,3.0,3.999999999999999,10.000000000000002,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1187.9999999999998
60000.000000000015,56.999999999999986,1048.0,0.0,216.99999999999997,0.0,0.0,12.0,37.99999999999999,5.0,11.0,3.0,5.0,5.999999999999999,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1277.0
38643.00000000001,45.0,22.0,2.0000000000000004,14.0,0.0,1.0,10.000000000000002,35.99999999999999,2.0000000000000004,2.0000000000000004,0.0,3.0,6.999999999999998,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,49.0
50736.99999999998,61.00000000000001,78.0,0.0,10.999999999999995,0.0,0.0,10.000000000000002,58.999999999999986,1.0,2.0000000000000004,0.0,3.999999999999999,5.999999999999999,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,99.0
68461.99999999996,5.999999999999999,560.9999999999999,63.999999999999986,658.0,84.00000000000001,100.00000000000003,47.99999999999999,45.0,1.0,3.0,3.0,8.000000000000002,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1515.0
65073.00000000002,64.99999999999997,629.0000000000001,16.999999999999996,176.99999999999997,69.00000000000003,0.0,8.000000000000002,71.0,1.0,5.0,3.0,5.0,2.0000000000000004,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,900.0000000000001
